query_id,doc_id,relevance,iteration
785739,2738598,1,0
199730,2754977,1,0
199730,2754978,1,0
199730,2754979,1,0
199730,2754980,1,0
199730,2754981,1,0
199730,2754983,1,0
199730,2754984,1,0
527272,2759419,1,0
527272,2759420,1,0
527272,2759421,1,0
527272,2759422,1,0
527272,2759426,1,0
527272,2759427,1,0
1015580,2778766,1,0
1015580,2778768,1,0
1015580,259876,1,0
1015580,2778770,1,0
746120,2800872,1,0
746120,2800874,1,0
746120,2800876,1,0
746120,2800877,1,0
1137093,2819129,1,0
1137093,2819132,1,0
1137093,2819133,1,0
1137093,2819136,1,0
556225,2824876,1,0
556225,2824879,1,0
556225,2824880,1,0
556225,2824882,1,0
807834,2831256,1,0
807834,2831257,1,0
807834,1716685,1,0
807834,412701,1,0
807834,2831262,1,0
915658,2837430,1,0
915658,2837431,1,0
915658,2837433,1,0
915658,2837436,1,0
98374,2859087,1,0
98374,2859089,1,0
98374,2859090,1,0
98374,2859093,1,0
98374,2859095,1,0
469048,2871499,1,0
469048,2871501,1,0
469048,2871503,1,0
469048,2607407,1,0
917389,2891326,1,0
917389,2891329,1,0
917389,2889313,1,0
917389,1081182,1,0
662541,2892098,1,0
662541,2892099,1,0
662541,2892101,1,0
662541,2892104,1,0
662541,2892105,1,0
662541,2892106,1,0
189095,825549,1,0
189095,2893120,1,0
189095,2893121,1,0
189095,2893122,1,0
1053450,2902949,1,0
1053450,2902954,1,0
1053450,2902957,1,0
1053450,2902958,1,0
1018524,2909316,1,0
1018524,2748907,1,0
1018524,2909318,1,0
1018524,2748908,1,0
84648,66260,1,0
84648,1302449,1,0
84648,2909840,1,0
84648,850123,1,0
599000,2910341,1,0
599000,1928227,1,0
599000,2910342,1,0
599000,559332,1,0
688420,2917532,1,0
688420,2917534,1,0
688420,2917535,1,0
688420,2917537,1,0
877547,2055523,1,0
877547,1029913,1,0
877547,1029914,1,0
877547,2921528,1,0
899094,2946500,1,0
899094,2946501,1,0
899094,2946506,1,0
899094,2946507,1,0
93577,2952635,1,0
93577,2952637,1,0
93577,2952638,1,0
93577,2952642,1,0
879563,2965059,1,0
879563,2965060,1,0
879563,2965061,1,0
879563,2965067,1,0
911769,2971968,1,0
911769,2971969,1,0
911769,2971972,1,0
911769,2971973,1,0
858050,328367,1,0
858050,328374,1,0
858050,2989520,1,0
858050,2989521,1,0
462130,2998244,1,0
462130,2998247,1,0
462130,2998248,1,0
462130,2998249,1,0
462130,2998251,1,0
1053452,3008361,1,0
1053452,3008362,1,0
1053452,3008363,1,0
1053452,3008364,1,0
1053452,3008366,1,0
1053452,3008367,1,0
1053452,3008370,1,0
581807,3020218,1,0
581807,3020221,1,0
581807,3020222,1,0
581807,3020223,1,0
876176,3023758,1,0
876176,1102325,1,0
876176,3023759,1,0
876176,1311308,1,0
529854,3026576,1,0
529854,3026578,1,0
529854,3026579,1,0
529854,3026580,1,0
1024499,3027877,1,0
1024499,3027879,1,0
1024499,3027882,1,0
1024499,3027883,1,0
148242,3032376,1,0
148242,474265,1,0
148242,3032378,1,0
148242,3032383,1,0
84784,3034353,1,0
84784,3034354,1,0
84784,3034358,1,0
84784,3034359,1,0
84784,3034360,1,0
899782,3043211,1,0
899782,3043212,1,0
899782,3043214,1,0
899782,3043216,1,0
398969,432810,1,0
398969,60355,1,0
398969,47060,1,0
398969,61060,1,0
891154,3070609,1,0
891154,3070610,1,0
891154,3070611,1,0
891154,3070613,1,0
190021,3075991,1,0
190021,3075993,1,0
190021,178283,1,0
190021,3075999,1,0
817634,3093308,1,0
817634,3093310,1,0
817634,3093311,1,0
817634,3093313,1,0
522468,3093874,1,0
522468,3093877,1,0
522468,3093878,1,0
522468,3093879,1,0
522468,3093882,1,0
449507,3100370,1,0
449507,3100372,1,0
449507,3100374,1,0
449507,3100377,1,0
50497,169298,1,0
50497,169294,1,0
50497,3101312,1,0
50497,3101314,1,0
898594,3104046,1,0
898594,3104047,1,0
898594,3104048,1,0
898594,3104051,1,0
189558,3124281,1,0
189558,3124284,1,0
189558,3124285,1,0
189558,3124286,1,0
1053467,3127191,1,0
1053467,3127192,1,0
1053467,3127197,1,0
1053467,3127198,1,0
185008,3132747,1,0
185008,3132749,1,0
185008,3132750,1,0
185008,3132751,1,0
185008,3132756,1,0
887401,3149582,1,0
887401,3149583,1,0
887401,3149585,1,0
887401,3149587,1,0
996914,3163389,1,0
996914,3163390,1,0
996914,3163393,1,0
996914,3163395,1,0
996914,3163396,1,0
996914,3163397,1,0
84606,1086506,1,0
84606,3168706,1,0
84606,3168707,1,0
84606,193606,1,0
84606,1086502,1,0
84680,163404,1,0
84680,3173960,1,0
84680,3173965,1,0
84680,3173966,1,0
903012,776866,1,0
903012,3182144,1,0
903012,3182145,1,0
903012,3182148,1,0
915653,3193110,1,0
915653,3193111,1,0
915653,3193114,1,0
915653,3193115,1,0
915653,3193116,1,0
925365,3211248,1,0
925365,1172826,1,0
925365,2076123,1,0
925365,3211253,1,0
185464,3215711,1,0
185464,3215714,1,0
185464,3215719,1,0
185464,3215720,1,0
35618,3218515,1,0
35618,3218516,1,0
35618,3218517,1,0
35618,3218520,1,0
524748,389281,1,0
524748,3232606,1,0
524748,3232607,1,0
524748,3232610,1,0
524748,3232611,1,0
1065153,2965760,1,0
1065153,3242876,1,0
1065153,3242877,1,0
1065153,3242881,1,0
506591,3248012,1,0
506591,1294077,1,0
506591,1294078,1,0
506591,3248016,1,0
762280,3249177,1,0
762280,3249178,1,0
762280,3249179,1,0
762280,3249182,1,0
762280,3249184,1,0
51661,3260828,1,0
51661,3260829,1,0
51661,3260831,1,0
51661,3260833,1,0
818567,3264418,1,0
818567,3264420,1,0
818567,3264425,1,0
818567,3264427,1,0
460066,3276210,1,0
460066,3276211,1,0
460066,3276212,1,0
460066,3276218,1,0
879102,3287728,1,0
879102,3287729,1,0
879102,3287730,1,0
879102,3287732,1,0
1025995,3289788,1,0
1025995,3289789,1,0
1025995,3289792,1,0
1025995,3289796,1,0
634816,444813,1,0
634816,863344,1,0
634816,118193,1,0
634816,191986,1,0
855101,3302762,1,0
855101,3302763,1,0
855101,3302767,1,0
855101,3302769,1,0
855101,3302770,1,0
855324,3309549,1,0
855324,3309550,1,0
855324,3309551,1,0
855324,3309552,1,0
855324,3309554,1,0
94882,3316290,1,0
94882,3316291,1,0
94882,3316293,1,0
94882,3316294,1,0
94882,3316295,1,0
833590,3335168,1,0
833590,3335171,1,0
833590,3335172,1,0
833590,3335174,1,0
833590,3335176,1,0
833590,3335177,1,0
564503,1584185,1,0
564503,3338718,1,0
564503,3338719,1,0
564503,1735796,1,0
882861,3358632,1,0
882861,3358633,1,0
882861,2251612,1,0
882861,3358639,1,0
1078552,3371128,1,0
1078552,3371129,1,0
1078552,3371131,1,0
1078552,3371132,1,0
1078552,3371133,1,0
535754,3382926,1,0
535754,3382928,1,0
535754,3382930,1,0
535754,3382931,1,0
818732,3383472,1,0
818732,3383476,1,0
818732,3383478,1,0
818732,3383480,1,0
526302,328006,1,0
526302,3388293,1,0
526302,3388297,1,0
526302,2676753,1,0
89114,3394662,1,0
89114,923840,1,0
89114,171887,1,0
89114,3394667,1,0
206070,3410017,1,0
206070,3410021,1,0
206070,3410022,1,0
206070,3410023,1,0
808952,2480217,1,0
808952,3421205,1,0
808952,3421206,1,0
808952,3421208,1,0
50370,3427791,1,0
50370,3427793,1,0
50370,3427796,1,0
50370,3427797,1,0
50370,3427798,1,0
204455,974931,1,0
204455,3436750,1,0
204455,3436752,1,0
204455,974926,1,0
868344,3437281,1,0
868344,3437288,1,0
868344,3437289,1,0
868344,3437290,1,0
234838,3457038,1,0
234838,556289,1,0
234838,3457040,1,0
234838,3457044,1,0
1018205,3459819,1,0
1018205,3459825,1,0
1018205,3459827,1,0
1018205,3459828,1,0
576639,3467969,1,0
576639,3467970,1,0
576639,3467971,1,0
576639,3467973,1,0
576639,3467975,1,0
53589,3476049,1,0
53589,1627730,1,0
53589,2840610,1,0
53589,2840606,1,0
792583,3478987,1,0
792583,3478988,1,0
792583,3478989,1,0
792583,3478991,1,0
896846,3484007,1,0
896846,3484009,1,0
896846,3484010,1,0
896846,3484016,1,0
668534,3494283,1,0
668534,3494284,1,0
668534,3494285,1,0
668534,3494287,1,0
668534,3494288,1,0
1014159,3500217,1,0
1014159,3500218,1,0
1014159,3500221,1,0
1014159,3500224,1,0
820854,3510310,1,0
820854,3510311,1,0
820854,3510316,1,0
820854,3510318,1,0
616083,3525872,1,0
616083,3525873,1,0
616083,3525876,1,0
616083,3525878,1,0
956732,2344653,1,0
956732,3586206,1,0
956732,2344657,1,0
956732,2344659,1,0
907288,3608779,1,0
907288,3608781,1,0
907288,3608784,1,0
907288,615061,1,0
581266,3619779,1,0
581266,3619780,1,0
581266,3619781,1,0
581266,3619785,1,0
374556,3648071,1,0
374556,3648072,1,0
374556,3648073,1,0
374556,3648075,1,0
836172,3658571,1,0
836172,3658573,1,0
836172,3658574,1,0
836172,3658576,1,0
149689,3660646,1,0
149689,3660650,1,0
149689,3660651,1,0
149689,3660654,1,0
471252,3697167,1,0
471252,3697168,1,0
471252,3697170,1,0
471252,3697173,1,0
593440,3706405,1,0
593440,2174241,1,0
593440,839848,1,0
593440,2174237,1,0
509696,3716903,1,0
509696,3716904,1,0
509696,3716906,1,0
509696,3716907,1,0
1000598,3730558,1,0
1000598,3730561,1,0
1000598,3730562,1,0
1000598,3730565,1,0
1000598,3730566,1,0
1000598,3730567,1,0
772567,3734882,1,0
772567,3734886,1,0
772567,2090527,1,0
772567,3734889,1,0
183311,3741943,1,0
183311,3741945,1,0
183311,3741946,1,0
183311,3741949,1,0
824438,3263299,1,0
824438,1607037,1,0
824438,1607038,1,0
824438,3753939,1,0
664464,3754061,1,0
664464,3754062,1,0
664464,3754063,1,0
664464,3754064,1,0
203995,3763520,1,0
203995,3763522,1,0
203995,3763523,1,0
203995,3763525,1,0
1009793,3764718,1,0
1009793,3764719,1,0
1009793,3764721,1,0
1009793,191789,1,0
810130,3811294,1,0
810130,3811296,1,0
810130,3811297,1,0
810130,1676324,1,0
868724,3832888,1,0
868724,3832889,1,0
868724,3832890,1,0
868724,3832894,1,0
223608,3864322,1,0
223608,3864323,1,0
223608,3864328,1,0
223608,3864330,1,0
206075,3868568,1,0
206075,2156006,1,0
206075,3868570,1,0
206075,2156011,1,0
542169,3874148,1,0
542169,2153420,1,0
542169,3874150,1,0
542169,3874155,1,0
1170131,3878075,1,0
1170131,3878076,1,0
1170131,3878079,1,0
1170131,3878080,1,0
586002,3882005,1,0
586002,3882006,1,0
586002,3882008,1,0
586002,3882012,1,0
184963,3882599,1,0
184963,3882600,1,0
184963,3882601,1,0
184963,3882602,1,0
808712,3903076,1,0
808712,3903078,1,0
808712,3903080,1,0
808712,3059986,1,0
868213,3917811,1,0
868213,3917812,1,0
868213,3917816,1,0
868213,3917817,1,0
868213,3917818,1,0
994470,3919208,1,0
994470,3919212,1,0
994470,3919213,1,0
994470,3919216,1,0
907056,3938560,1,0
907056,3938563,1,0
907056,3938566,1,0
907056,3938567,1,0
843457,3941959,1,0
843457,3941960,1,0
843457,312667,1,0
843457,695061,1,0
934042,3967915,1,0
934042,3967917,1,0
934042,3967918,1,0
934042,3967919,1,0
1170027,2634262,1,0
1170027,3972077,1,0
1170027,3972078,1,0
1170027,3972081,1,0
918406,3972314,1,0
918406,3972318,1,0
918406,3972319,1,0
918406,3972321,1,0
556634,3984886,1,0
556634,3984887,1,0
556634,3984891,1,0
556634,3984895,1,0
437539,3241505,1,0
437539,4002757,1,0
437539,4002759,1,0
437539,4002760,1,0
740490,4006794,1,0
740490,4006796,1,0
740490,4006797,1,0
740490,4006798,1,0
526668,4025179,1,0
526668,4025181,1,0
526668,4025185,1,0
526668,4025186,1,0
1081330,4026379,1,0
1081330,4026380,1,0
1081330,4026381,1,0
1081330,4026382,1,0
1081330,4026383,1,0
569112,3957041,1,0
569112,3957040,1,0
569112,3957042,1,0
569112,3957038,1,0
1057292,2573649,1,0
1057292,2573643,1,0
1057292,2573648,1,0
1057292,2573647,1,0
907279,3884972,1,0
907279,4039687,1,0
907279,4039688,1,0
907279,4039690,1,0
817163,4064438,1,0
817163,4064439,1,0
817163,4064440,1,0
817163,4064442,1,0
817163,4064443,1,0
569074,4066007,1,0
569074,3796700,1,0
569074,4066010,1,0
569074,4066012,1,0
569074,4066013,1,0
886997,4070601,1,0
886997,4070603,1,0
886997,1734493,1,0
886997,4070605,1,0
198001,4103681,1,0
198001,4103683,1,0
198001,4103686,1,0
198001,4103688,1,0
861493,4117262,1,0
861493,4117263,1,0
861493,2135077,1,0
861493,338203,1,0
861493,4117267,1,0
189815,4148207,1,0
189815,4148208,1,0
189815,719994,1,0
189815,4148210,1,0
189815,4148212,1,0
189815,4148213,1,0
913949,2180634,1,0
913949,3614173,1,0
913949,4152760,1,0
913949,2302160,1,0
913949,4152761,1,0
913949,2180637,1,0
913949,4152762,1,0
188718,4158274,1,0
188718,170988,1,0
188718,4158278,1,0
188718,2549470,1,0
489991,4165797,1,0
489991,3317291,1,0
489991,4165801,1,0
489991,800103,1,0
871822,4175403,1,0
871822,4175404,1,0
871822,4175406,1,0
871822,4175407,1,0
871822,4175409,1,0
84683,4181970,1,0
84683,4181971,1,0
84683,4181972,1,0
84683,4181976,1,0
84683,4181978,1,0
381236,4190749,1,0
381236,4190751,1,0
381236,4190753,1,0
381236,4190754,1,0
649833,4208345,1,0
649833,1123859,1,0
649833,4208349,1,0
649833,4208350,1,0
205046,4209547,1,0
205046,2305640,1,0
205046,4209551,1,0
205046,4209552,1,0
896803,4216317,1,0
896803,4216318,1,0
896803,4216319,1,0
896803,4216324,1,0
1065087,247606,1,0
1065087,705198,1,0
1065087,4227021,1,0
1065087,1120078,1,0
804333,4227778,1,0
804333,4227780,1,0
804333,92186,1,0
804333,92187,1,0
806235,4248973,1,0
806235,3990939,1,0
806235,4248974,1,0
806235,1162350,1,0
492810,4275881,1,0
492810,4275882,1,0
492810,4275886,1,0
492810,4275889,1,0
585945,2262609,1,0
585945,4285578,1,0
585945,4285579,1,0
585945,4285580,1,0
206022,4300282,1,0
206022,4300288,1,0
206022,4300289,1,0
206022,4300290,1,0
810355,4300549,1,0
810355,4300550,1,0
810355,4300551,1,0
810355,4300555,1,0
583691,4306936,1,0
583691,196105,1,0
583691,576603,1,0
583691,4306939,1,0
669065,4308608,1,0
669065,4308612,1,0
669065,4308613,1,0
669065,4308616,1,0
966181,4310917,1,0
966181,4310919,1,0
966181,4310920,1,0
966181,4310924,1,0
190071,4312809,1,0
190071,4312810,1,0
190071,4312811,1,0
190071,4312812,1,0
190071,4312814,1,0
190071,4008559,1,0
1046594,4328034,1,0
1046594,4328035,1,0
1046594,4328040,1,0
1046594,4328041,1,0
530608,4338028,1,0
530608,4338031,1,0
530608,4338032,1,0
530608,4338035,1,0
833493,2395091,1,0
833493,4346419,1,0
833493,3169950,1,0
833493,4346421,1,0
440872,4352490,1,0
440872,4352491,1,0
440872,4352492,1,0
440872,4352493,1,0
668911,4354617,1,0
668911,4354619,1,0
668911,4354622,1,0
668911,4354624,1,0
770548,4354920,1,0
770548,4354921,1,0
770548,4354923,1,0
770548,4354924,1,0
903049,4365154,1,0
903049,4365155,1,0
903049,4365157,1,0
903049,4365158,1,0
903049,3431736,1,0
528807,4379802,1,0
528807,4379804,1,0
528807,4379805,1,0
528807,4379808,1,0
663812,4394697,1,0
663812,4394699,1,0
663812,4394703,1,0
663812,4394704,1,0
663812,4394705,1,0
879497,4414708,1,0
879497,4414709,1,0
879497,4414711,1,0
879497,4414713,1,0
785030,4418422,1,0
785030,4418423,1,0
785030,4418424,1,0
785030,4418427,1,0
878650,4434766,1,0
878650,4434768,1,0
878650,4434769,1,0
878650,4434770,1,0
878650,1260538,1,0
187812,3031187,1,0
187812,4450403,1,0
187812,3031191,1,0
187812,4450407,1,0
505406,4453149,1,0
505406,4453150,1,0
505406,4453153,1,0
505406,4453154,1,0
505406,4453156,1,0
189257,4465084,1,0
189257,4465085,1,0
189257,4465086,1,0
189257,4465089,1,0
843266,4472690,1,0
843266,4472691,1,0
843266,4472694,1,0
843266,4472695,1,0
879479,4477860,1,0
879479,4477861,1,0
879479,4477863,1,0
879479,4477865,1,0
902860,4478492,1,0
902860,4478495,1,0
902860,4478496,1,0
902860,4478498,1,0
571952,4488335,1,0
571952,4488336,1,0
571952,4488337,1,0
571952,4488338,1,0
182249,4490552,1,0
182249,4490553,1,0
182249,4490554,1,0
182249,4490557,1,0
87144,4503122,1,0
87144,1092575,1,0
87144,481139,1,0
87144,1092576,1,0
1079875,4517294,1,0
1079875,4517299,1,0
1079875,4517301,1,0
1079875,4517302,1,0
574511,4521683,1,0
574511,4521684,1,0
574511,4521686,1,0
574511,172239,1,0
625338,4531967,1,0
625338,4531968,1,0
625338,2631118,1,0
625338,118193,1,0
825482,4559914,1,0
825482,4559916,1,0
825482,4559917,1,0
825482,4559919,1,0
203634,4562792,1,0
203634,4562795,1,0
203634,4298027,1,0
203634,4298031,1,0
203634,4562797,1,0
199877,4613694,1,0
199877,4613697,1,0
199877,4613698,1,0
199877,4613700,1,0
199877,4613702,1,0
283855,4617928,1,0
283855,4617935,1,0
283855,4617936,1,0
283855,4617937,1,0
1007663,4621920,1,0
1007663,4621921,1,0
1007663,4621925,1,0
1007663,4621927,1,0
925472,4639090,1,0
925472,4639093,1,0
925472,4639097,1,0
925472,4639098,1,0
20073,4644421,1,0
20073,4644423,1,0
20073,4644424,1,0
20073,4644429,1,0
84643,4648591,1,0
84643,4648596,1,0
84643,4648597,1,0
84643,4648599,1,0
670742,4670307,1,0
670742,4670310,1,0
670742,4670313,1,0
670742,4670314,1,0
767839,4697052,1,0
767839,4697053,1,0
767839,4697056,1,0
767839,4697057,1,0
898436,4703539,1,0
898436,4703541,1,0
898436,4703543,1,0
898436,4703546,1,0
898436,4703547,1,0
148291,4710385,1,0
148291,56765,1,0
148291,4710388,1,0
148291,4710391,1,0
915763,4716744,1,0
915763,4716745,1,0
915763,4716747,1,0
915763,4716748,1,0
915763,4716749,1,0
995047,4733926,1,0
995047,4733928,1,0
995047,4733929,1,0
995047,4733931,1,0
930728,4764514,1,0
930728,339639,1,0
930728,4764515,1,0
930728,4764517,1,0
855056,4774776,1,0
855056,4774781,1,0
855056,4774783,1,0
855056,4774784,1,0
875440,483139,1,0
875440,4782560,1,0
875440,4782562,1,0
875440,483144,1,0
344487,4797132,1,0
344487,2857633,1,0
344487,620015,1,0
344487,2857635,1,0
362597,4805517,1,0
362597,4805520,1,0
362597,4805525,1,0
362597,4805526,1,0
1022201,4806733,1,0
1022201,4806734,1,0
1022201,4806735,1,0
1022201,4806737,1,0
526731,1008954,1,0
526731,1008960,1,0
526731,4811567,1,0
526731,4811568,1,0
526731,4359719,1,0
972168,4828346,1,0
972168,4474923,1,0
972168,4828348,1,0
972168,4828350,1,0
972168,4828354,1,0
660893,4828942,1,0
660893,4682892,1,0
660893,4828944,1,0
660893,708942,1,0
995765,4869673,1,0
995765,4869676,1,0
995765,4869680,1,0
995765,4869681,1,0
908574,4897104,1,0
908574,4897106,1,0
908574,4897109,1,0
908574,4897111,1,0
1030050,4899059,1,0
1030050,4899062,1,0
1030050,4899064,1,0
1030050,4899066,1,0
150543,4912234,1,0
150543,4912236,1,0
150543,4912238,1,0
150543,794080,1,0
858649,4920099,1,0
858649,4920100,1,0
858649,4920105,1,0
858649,4920107,1,0
634021,4937397,1,0
634021,4937398,1,0
634021,4937400,1,0
634021,4937404,1,0
285129,4937630,1,0
285129,4937631,1,0
285129,4937636,1,0
285129,4937638,1,0
865864,4950835,1,0
865864,4950836,1,0
865864,4950838,1,0
865864,4950840,1,0
865864,4950842,1,0
150399,4963386,1,0
150399,4963388,1,0
150399,4963389,1,0
150399,4963391,1,0
150399,4963393,1,0
1168988,4976091,1,0
1168988,4976092,1,0
1168988,4976096,1,0
1168988,4976097,1,0
1048076,4983540,1,0
1048076,4983541,1,0
1048076,4983543,1,0
1048076,4983547,1,0
842246,1189070,1,0
842246,4994208,1,0
842246,1189075,1,0
842246,4994209,1,0
842246,4994210,1,0
842246,4994211,1,0
1036742,5019965,1,0
1036742,5019968,1,0
1036742,5019969,1,0
1036742,5019972,1,0
668819,5021019,1,0
668819,5021020,1,0
668819,3665327,1,0
668819,5021023,1,0
668819,5021024,1,0
1072672,5024408,1,0
1072672,5024411,1,0
1072672,5024412,1,0
1072672,5024413,1,0
149299,5052298,1,0
149299,5052300,1,0
149299,5052305,1,0
149299,5052306,1,0
879488,5055628,1,0
879488,5055630,1,0
879488,5055631,1,0
879488,5055633,1,0
879488,5055636,1,0
1168892,5060543,1,0
1168892,5060544,1,0
1168892,5060546,1,0
1168892,5060548,1,0
84631,5064536,1,0
84631,5064537,1,0
84631,5064539,1,0
84631,173119,1,0
882492,1023493,1,0
882492,5070182,1,0
882492,5070184,1,0
882492,5070186,1,0
440775,5074138,1,0
440775,2034191,1,0
440775,668704,1,0
440775,5074140,1,0
1027635,5084380,1,0
1027635,5084381,1,0
1027635,5084382,1,0
1027635,5084383,1,0
45363,1117161,1,0
45363,5093522,1,0
45363,5093523,1,0
45363,1128972,1,0
1079476,5104347,1,0
1079476,5104348,1,0
1079476,5104349,1,0
1079476,5104351,1,0
925276,5125726,1,0
925276,5125728,1,0
925276,2096615,1,0
925276,4957064,1,0
150225,602865,1,0
150225,5127807,1,0
150225,1946492,1,0
150225,5127810,1,0
661657,5131397,1,0
661657,644291,1,0
661657,644290,1,0
661657,5131401,1,0
898112,1037776,1,0
898112,2636400,1,0
898112,1143226,1,0
898112,5151304,1,0
898112,102386,1,0
44108,3071491,1,0
44108,4175812,1,0
44108,5161178,1,0
44108,5161179,1,0
868340,5166757,1,0
868340,5166758,1,0
868340,5166759,1,0
868340,630796,1,0
456719,5168256,1,0
456719,5168257,1,0
456719,5168259,1,0
456719,5168263,1,0
1065456,5170077,1,0
1065456,5170079,1,0
1065456,5170081,1,0
1065456,5170082,1,0
660690,5171945,1,0
660690,5171947,1,0
660690,5171948,1,0
660690,5171949,1,0
1069449,5171976,1,0
1069449,5171977,1,0
1069449,5171978,1,0
1069449,5171980,1,0
197687,5177380,1,0
197687,5177381,1,0
197687,5177382,1,0
197687,96218,1,0
197687,5177386,1,0
856255,5196144,1,0
856255,5196146,1,0
856255,5196148,1,0
856255,5196150,1,0
1019680,5206448,1,0
1019680,256983,1,0
1019680,5206450,1,0
1019680,2007755,1,0
879469,5223612,1,0
879469,5223613,1,0
879469,5223614,1,0
879469,5223615,1,0
891142,5224431,1,0
891142,5224433,1,0
891142,5224437,1,0
891142,5224439,1,0
1010541,5229118,1,0
1010541,5229119,1,0
1010541,4389190,1,0
1010541,5229120,1,0
925781,5232134,1,0
925781,5232135,1,0
925781,5232136,1,0
925781,5232139,1,0
204670,5237642,1,0
204670,5237643,1,0
204670,5237645,1,0
204670,5237648,1,0
934934,5238260,1,0
934934,5238261,1,0
934934,5238262,1,0
934934,5238263,1,0
282701,3104098,1,0
282701,3104100,1,0
282701,3756052,1,0
282701,5251740,1,0
452098,5260399,1,0
452098,5260401,1,0
452098,5260404,1,0
452098,1127052,1,0
89505,5266532,1,0
89505,5266534,1,0
89505,5266536,1,0
89505,5266538,1,0
832399,109624,1,0
832399,5266996,1,0
832399,873554,1,0
832399,3247618,1,0
849562,5283429,1,0
849562,5283430,1,0
849562,5283432,1,0
849562,5283434,1,0
818506,2596339,1,0
818506,2596342,1,0
818506,5292941,1,0
818506,5292942,1,0
205968,5302699,1,0
205968,5302701,1,0
205968,5302702,1,0
205968,5302704,1,0
277235,4250911,1,0
277235,4277849,1,0
277235,5325185,1,0
277235,5325186,1,0
189064,5329946,1,0
189064,5329947,1,0
189064,5329949,1,0
189064,5329950,1,0
148309,5335959,1,0
148309,5335961,1,0
148309,5335962,1,0
148309,5335967,1,0
858269,2265021,1,0
858269,5345958,1,0
858269,698707,1,0
858269,1006708,1,0
364830,3068962,1,0
364830,5349822,1,0
364830,3068967,1,0
364830,5349827,1,0
668886,5353697,1,0
668886,5353699,1,0
668886,5353702,1,0
668886,5353706,1,0
598542,5357679,1,0
598542,5357680,1,0
598542,5357681,1,0
598542,5357682,1,0
598542,5357684,1,0
150165,5369727,1,0
150165,5152019,1,0
150165,5369729,1,0
150165,5369732,1,0
591530,1824386,1,0
591530,481136,1,0
591530,481139,1,0
591530,1092576,1,0
996789,5378909,1,0
996789,5378910,1,0
996789,5378913,1,0
996789,5378917,1,0
894767,5383215,1,0
894767,5383216,1,0
894767,5383218,1,0
894767,5383221,1,0
894767,5383224,1,0
766624,2310097,1,0
766624,3973070,1,0
766624,5392746,1,0
766624,2310104,1,0
900736,827,1,0
900736,5397227,1,0
900736,5397228,1,0
900736,820,1,0
836036,5419927,1,0
836036,1311039,1,0
836036,5419931,1,0
836036,5419935,1,0
150753,5430970,1,0
150753,5430971,1,0
150753,5430975,1,0
150753,5430976,1,0
615166,5432853,1,0
615166,5432854,1,0
615166,5432855,1,0
615166,3022184,1,0
199717,920430,1,0
199717,5452622,1,0
199717,5452625,1,0
199717,5452628,1,0
556234,698778,1,0
556234,5458642,1,0
556234,3091496,1,0
556234,5458643,1,0
284668,5487345,1,0
284668,5487346,1,0
284668,5487348,1,0
284668,5487352,1,0
189401,5500015,1,0
189401,5500016,1,0
189401,5500017,1,0
189401,5500020,1,0
151013,5526652,1,0
151013,5526653,1,0
151013,5526654,1,0
151013,5526655,1,0
50830,5530472,1,0
50830,5530473,1,0
50830,5530475,1,0
50830,5530478,1,0
50031,5535432,1,0
50031,5535434,1,0
50031,5535438,1,0
50031,5535441,1,0
188819,5541453,1,0
188819,5541454,1,0
188819,5541455,1,0
188819,5541457,1,0
244612,5548538,1,0
244612,1790260,1,0
244612,180252,1,0
244612,5548541,1,0
181584,5549197,1,0
181584,5549198,1,0
181584,5549199,1,0
181584,5549200,1,0
148255,5552290,1,0
148255,5552292,1,0
148255,5552293,1,0
148255,5552294,1,0
387957,5567580,1,0
387957,5567584,1,0
387957,5567585,1,0
387957,5567587,1,0
151095,5572890,1,0
151095,5572891,1,0
151095,5572895,1,0
151095,5572898,1,0
93758,5576297,1,0
93758,5576298,1,0
93758,5576301,1,0
93758,5576302,1,0
591500,5590158,1,0
591500,5590159,1,0
591500,5590160,1,0
591500,5590165,1,0
114334,466769,1,0
114334,5596963,1,0
114334,2295209,1,0
114334,2295210,1,0
149818,5611239,1,0
149818,5611240,1,0
149818,5611241,1,0
149818,5611244,1,0
53325,2084937,1,0
53325,2084934,1,0
53325,5612365,1,0
53325,4515697,1,0
96300,5612800,1,0
96300,5612804,1,0
96300,5612805,1,0
96300,5612806,1,0
96300,5612807,1,0
60833,5615387,1,0
60833,5615388,1,0
60833,5615390,1,0
60833,5615393,1,0
204558,5619664,1,0
204558,5619667,1,0
204558,5619668,1,0
204558,5619669,1,0
345540,5621371,1,0
345540,5621374,1,0
345540,5621378,1,0
345540,5621380,1,0
189812,5622256,1,0
189812,5622258,1,0
189812,2482608,1,0
189812,5622259,1,0
94401,5637235,1,0
94401,1309459,1,0
94401,1309463,1,0
94401,5637238,1,0
85858,5643901,1,0
85858,5643903,1,0
85858,5643905,1,0
85858,5643906,1,0
85858,1522203,1,0
113658,5655937,1,0
113658,5655938,1,0
113658,5655942,1,0
113658,1447966,1,0
286423,5657220,1,0
286423,5657222,1,0
286423,5657223,1,0
286423,5657224,1,0
50044,5675558,1,0
50044,5675560,1,0
50044,5675561,1,0
50044,5675562,1,0
50044,5675564,1,0
114869,5196280,1,0
114869,5687289,1,0
114869,5196283,1,0
114869,5687291,1,0
47866,2119681,1,0
47866,2126700,1,0
47866,2126696,1,0
47866,2119687,1,0
47866,2119684,1,0
