query_id,query_text,doc_id,relevance
1088845,calcium is known as,msmarco_v2.1_doc_19_1252503055,1
1088856,war thunder launcher,msmarco_v2.1_doc_03_711068186,1
1088869,walmart tax bonus for employees,msmarco_v2.1_doc_02_390420636,1
1088884,wadi sirhan,msmarco_v2.1_doc_02_494956571,1
1088889,vulnerability analysis,msmarco_v2.1_doc_19_344713952,1
1088903,volatile meaning?,msmarco_v2.1_doc_15_467631908,1
40337,average plumbing cost to replace a kitchen sink/faucet,msmarco_v2.1_doc_00_452887686,1
1088928,"vitamins a, d, e, and k are dependent upon",msmarco_v2.1_doc_10_709795761,1
1088938,cadillac meaning,msmarco_v2.1_doc_10_1483601651,1
1088960,vinny paz net worth,msmarco_v2.1_doc_25_25437980,1
1088987,cad heart related,msmarco_v2.1_doc_16_3292538261,1
1088993,veterans meaning,msmarco_v2.1_doc_05_1163372149,1
1089001,vermont chocolate factory,msmarco_v2.1_doc_14_224549231,1
1089002,vermont casting group phone number,msmarco_v2.1_doc_36_1237849181,1
1089021,vehicula latin meaning,msmarco_v2.1_doc_10_1370170560,1
1089022,vehicle's what is a tahoe,msmarco_v2.1_doc_35_783864700,1
1089026,vegetables good for diabetic dogs,msmarco_v2.1_doc_51_162966471,1
1089027,vegan how much protein a day,msmarco_v2.1_doc_10_533188433,1
1089036,vasospasms caused by what,msmarco_v2.1_doc_19_251420233,1
1089043,vamps definition,msmarco_v2.1_doc_19_239534266,1
1089044,valve of hasner,msmarco_v2.1_doc_02_122764174,1
1089051,vainglory meaning,msmarco_v2.1_doc_47_27953399,1
1089071,va death benefits contact number,msmarco_v2.1_doc_22_1198827895,1
1089093,usb host controller functions,msmarco_v2.1_doc_10_342672265,1
1089121,us estate tax for canadians,msmarco_v2.1_doc_08_45039022,1
1089143,upper darby is what county in pennsylvania,msmarco_v2.1_doc_19_205802280,1
1089156,unspecific synonym,msmarco_v2.1_doc_54_1735222165,1
1089158,unnerving definition,msmarco_v2.1_doc_10_1504438256,1
1089167,university in staunton va,msmarco_v2.1_doc_05_382015269,1
1089177,united home life insurance phone number,msmarco_v2.1_doc_56_35050423,1
1089273,types of road hugger tires,msmarco_v2.1_doc_11_1411995106,1
1089286,burnished define,msmarco_v2.1_doc_16_962202813,1
1089293,types of open channel flow,msmarco_v2.1_doc_04_1004815747,1
1089312,types of java fonts,msmarco_v2.1_doc_11_44192874,1
1089355,burando meaning,msmarco_v2.1_doc_56_813427381,1
1089401,tsca definition malpractice claim,msmarco_v2.1_doc_15_138840582,1
1089408,troy student population,msmarco_v2.1_doc_50_525242034,1
1089414,trod meaning,msmarco_v2.1_doc_10_1504102368,1
1089434,tribals definition,msmarco_v2.1_doc_05_1159515050,1
1089438,triads definition,msmarco_v2.1_doc_10_1504010788,1
1089443,bula definition,msmarco_v2.1_doc_19_794302704,1
1089469,trailer hitches installed cost,msmarco_v2.1_doc_00_902644157,1
560673,what are jewelry designers?,msmarco_v2.1_doc_17_2216631730,1
1089501,budget meaning,msmarco_v2.1_doc_07_394307297,1
1089511,tooth veneers process,msmarco_v2.1_doc_05_356600681,1
565231,what are some causes of vertigo,msmarco_v2.1_doc_07_1377558080,1
1089541,to what extent is exclusion ethical according to the nasw code of ethics?,msmarco_v2.1_doc_02_1631817661,1
1089576,time to cut knock out roses,msmarco_v2.1_doc_06_928824817,1
1089597,time in yekaterinburg,msmarco_v2.1_doc_10_1402958565,1
1089619,time difference ny and milan,msmarco_v2.1_doc_55_1103306274,1
1089645,brownsburg in zip,msmarco_v2.1_doc_08_401862539,1
1089683,thermo fisher scientific benefits,msmarco_v2.1_doc_41_599809247,1
1089688,theory of transformational learning definition,msmarco_v2.1_doc_18_3203508528,1
1089691,the word said hello in swedish,msmarco_v2.1_doc_10_1515386145,1
1089693,the wellness collective,msmarco_v2.1_doc_59_69788772,1
1089706,the temperature at which an enzyme functions most efficiently is the__ temperature,msmarco_v2.1_doc_13_1186712426,1
1089719,the small intestine is small in what,msmarco_v2.1_doc_04_1408721155,1
1089760,the most common serious knee ligament injury involves the _____.,msmarco_v2.1_doc_02_778265752,1
1089776,the meaning of stinchcombe,msmarco_v2.1_doc_01_878164337,1
1089787,the meaning of haploid cell,msmarco_v2.1_doc_09_1403096214,1
1089804,the largest wide area network (wan) in existence is the _____.,msmarco_v2.1_doc_37_87294216,1
1089810,the largest company in each state,msmarco_v2.1_doc_08_131705831,1
1089832,the function of the olfactory nerve concerns,msmarco_v2.1_doc_28_1688062246,1
1089846,the economics is or are,msmarco_v2.1_doc_00_1655877449,1
1089868,the definition of lend,msmarco_v2.1_doc_16_973478789,1
1089896,the collection film cast,msmarco_v2.1_doc_18_2775044284,1
1089925,the bancorp routing number,msmarco_v2.1_doc_12_890639016,1
1089940,the amendment that ensures the defendant has the right to an attorney is the ____________ amendment.,msmarco_v2.1_doc_15_1807046195,1
1089964,texas roadhouse glen mills pa phone number,msmarco_v2.1_doc_52_247635024,1
1089966,texas child support phone number,msmarco_v2.1_doc_03_755200404,1
1089983,brass is composed of copper and what,msmarco_v2.1_doc_54_274768683,1
565696,what are some operating systems for computers,msmarco_v2.1_doc_10_700404015,1
1090054,temperature diode,msmarco_v2.1_doc_04_1176960712,1
1090072,telephone number for travel house sky mall barbados,msmarco_v2.1_doc_10_126751665,1
1090086,technology working group definition,msmarco_v2.1_doc_03_1232862635,1
1090107,taxes what does donation go under,msmarco_v2.1_doc_30_1205665683,1
1090115,task definition,msmarco_v2.1_doc_04_1061134982,1
1090132,tangle definition,msmarco_v2.1_doc_19_878350552,1
1090146,tachycardia effects on cardiac output,msmarco_v2.1_doc_00_1278419657,1
1090151,systemic response definition,msmarco_v2.1_doc_18_2561816540,1
565868,what are some subatomic particles,msmarco_v2.1_doc_08_393657923,1
1090165,synonyms of ignorant,msmarco_v2.1_doc_00_1421050562,1
1090170,"synonyms for the word, decline",msmarco_v2.1_doc_09_1006901697,1
1090171,synonyms for the word discipline,msmarco_v2.1_doc_54_1729109214,1
1090184,synonym of subordinate,msmarco_v2.1_doc_19_876132133,1
303777,how much coffee is safe per day pregnancy,msmarco_v2.1_doc_33_1075207928,1
303790,how much college education is recommended for being a computer engineer,msmarco_v2.1_doc_09_899485822,1
1090242,symptoms of ptsd in vietnam veterans,msmarco_v2.1_doc_14_948335265,1
1090270,botulinum definition,msmarco_v2.1_doc_46_1173444879,1
1090350,borderline personality disorder symptoms in adults displacement,msmarco_v2.1_doc_26_993347684,1
303934,how much cost to become a ultrasound technician,msmarco_v2.1_doc_14_1123503125,1
1090400,stellar lumens price forecast,msmarco_v2.1_doc_22_1115505649,1
1090458,bondsman definition,msmarco_v2.1_doc_19_792267949,1
1090530,sources of protein list for diabetics,msmarco_v2.1_doc_06_1441253092,1
1090540,sore synonyms,msmarco_v2.1_doc_54_1734059537,1
1090613,slainte - meaning?,msmarco_v2.1_doc_10_1274237490,1
566335,what are strengths in writing,msmarco_v2.1_doc_03_1708696101,1
1090624,sixth grade what to learn by end of,msmarco_v2.1_doc_55_468228784,1
909221,what tree has acorns?,msmarco_v2.1_doc_16_1496313029,1
1090700,> what is powershell,msmarco_v2.1_doc_16_3110084771,1
1090701,side effects for diclofenac topical,msmarco_v2.1_doc_39_454350769,1
828596,what is the lithosphere and its characteristics,msmarco_v2.1_doc_02_1831744122,1
1090742,sherwin williams phone number,msmarco_v2.1_doc_06_500762726,1
1090791,serve define,msmarco_v2.1_doc_47_726240,1
1090808,semispinalis function,msmarco_v2.1_doc_26_1736902290,1
1011925,what was the purpose of gladiators,msmarco_v2.1_doc_17_1167935679,1
1090833,seattle city light salary,msmarco_v2.1_doc_35_886357331,1
1090838,sea cucumber health benefits,msmarco_v2.1_doc_45_1212207024,1
1090838,sea cucumber health benefits,msmarco_v2.1_doc_01_1332542879,1
1090841,scriptural definition of idol,msmarco_v2.1_doc_05_1101538733,1
1090842,scriber definition,msmarco_v2.1_doc_46_1290539457,1
1090861,schizandra berry dosage side effects,msmarco_v2.1_doc_09_950332075,1
1090869,scar meaning in swahili,msmarco_v2.1_doc_33_138243196,1
1090877,sawdust bricks used for what,msmarco_v2.1_doc_05_1592210653,1
1090910,black mass film cast,msmarco_v2.1_doc_06_373224189,1
828779,what is the longest baseball hit,msmarco_v2.1_doc_17_1680010173,1
1090924,sagging meaning,msmarco_v2.1_doc_05_1142229032,1
837181,what is the nutritional benefit of flax seeds,msmarco_v2.1_doc_25_450765033,1
42361,average salary for high school counselor,msmarco_v2.1_doc_09_121425264,1
1090965,routing number on kinecta checking account,msmarco_v2.1_doc_00_531778799,1
1090987,roselle nj what county,msmarco_v2.1_doc_06_1655135053,1
1091015,righteousness definition,msmarco_v2.1_doc_18_1509497656,1
1091048,retaliatory define,msmarco_v2.1_doc_09_1485863950,1
1091059,requirements to get a home loan,msmarco_v2.1_doc_04_1130391170,1
1091068,requirements for cornell,msmarco_v2.1_doc_59_671307233,1
1091108,refers to what happens when sensory information is detected by a sensory receptor,msmarco_v2.1_doc_14_1226950509,1
1091115,recurrent gastric cancer symptoms,msmarco_v2.1_doc_35_673015497,1
42568,average salary for public relations manager,msmarco_v2.1_doc_09_122099005,1
400311,is a lower ph level better in drinking water,msmarco_v2.1_doc_03_721834270,1
829025,what is the lowest credit score for an fha loan,msmarco_v2.1_doc_24_1408365652,1
1091173,quotes what is a gre,msmarco_v2.1_doc_07_402026176,1
1091177,quid pro quo definition in english,msmarco_v2.1_doc_01_1982132803,1
1091194,qsen definition of safety,msmarco_v2.1_doc_10_180381542,1
1091246,property premises meaning,msmarco_v2.1_doc_15_465061290,1
1091255,projection defense mechanism defines,msmarco_v2.1_doc_06_806234882,1
1091330,price to get cat spayed,msmarco_v2.1_doc_02_911842606,1
1091340,price on toyota corolla finder,msmarco_v2.1_doc_13_1529222078,1
567159,what are the antigen binding sites of immunoglobulins made of,msmarco_v2.1_doc_16_390336591,1
1091450,population of quartzsite az,msmarco_v2.1_doc_18_1400621839,1
1091467,population of little falls nj,msmarco_v2.1_doc_08_109500800,1
1091471,population of jabodatek,msmarco_v2.1_doc_17_2098508778,1
1091513,population in naples florida,msmarco_v2.1_doc_49_1397499870,1
1091520,population decline new castle pa,msmarco_v2.1_doc_10_94236364,1
1091529,polystone uhmw weight,msmarco_v2.1_doc_06_55896819,1
829425,what is the main goal of sociology,msmarco_v2.1_doc_18_2201597614,1
1091576,pineapple conure price,msmarco_v2.1_doc_04_868676329,1
1091595,pigment epithelial detachment causes,msmarco_v2.1_doc_48_210044969,1
1091595,pigment epithelial detachment causes,msmarco_v2.1_doc_52_538995840,1
1091630,phone number of pnc,msmarco_v2.1_doc_20_1111641561,1
1091643,phone number for the springhill,msmarco_v2.1_doc_20_1112763181,1
1091659,bier define,msmarco_v2.1_doc_16_966250984,1
1091661,phone number for iracing,msmarco_v2.1_doc_00_861994364,1
1091667,phone number for groupone healthsource,msmarco_v2.1_doc_04_1098677851,1
1091681,phone number for comcast customer service.,msmarco_v2.1_doc_22_628388610,1
1091688,phone number for bc transit junction,msmarco_v2.1_doc_02_933236587,1
1091719,petrol price in pakistan,msmarco_v2.1_doc_54_1524294997,1
567452,what are the benefits of fossil fuels,msmarco_v2.1_doc_00_573784148,1
1091749,percentage of people with security clearance,msmarco_v2.1_doc_25_98823761,1
305333,how much do dental implants for dentures cost,msmarco_v2.1_doc_01_1272065352,1
305361,how much do denture implants cost,msmarco_v2.1_doc_00_1608044394,1
1091833,parceling definition,msmarco_v2.1_doc_54_1003905184,1
567630,what are the best plants for connecticut gardens,msmarco_v2.1_doc_06_639164255,1
1091941,osmosis can be defined as,msmarco_v2.1_doc_16_749476717,1
1091983,operation did not complete successfully because the file contains,msmarco_v2.1_doc_29_216251686,1
1092007,on what date did the japanese launch pearl harbor,msmarco_v2.1_doc_01_192995824,1
1092023,old dominion university tuition cost,msmarco_v2.1_doc_36_1038008698,1
1092042,benefits of vitex agnus,msmarco_v2.1_doc_06_1483395532,1
837375,what is the official website for the irs?,msmarco_v2.1_doc_03_561012777,1
1092093,number of people ditching their landline,msmarco_v2.1_doc_09_572465510,1
1092095,number of obese people,msmarco_v2.1_doc_10_772272323,1
1092120,number of carbs for female,msmarco_v2.1_doc_52_528983316,1
1092143,np average,msmarco_v2.1_doc_44_29985016,1
1092161,northampton county tax department pa phone number,msmarco_v2.1_doc_50_317417444,1
1092165,north branford ct population,msmarco_v2.1_doc_10_93223043,1
1092168,north andover ma area code,msmarco_v2.1_doc_04_296024685,1
1092176,norm definition?,msmarco_v2.1_doc_46_1258650622,1
1092203,nist definitions of private and community clouds,msmarco_v2.1_doc_03_221100569,1
1092236,netgear help desk number,msmarco_v2.1_doc_11_530145411,1
1092237,benefits of potassium supplements,msmarco_v2.1_doc_45_1212324477,1
1092238,net worth for rupert grint,msmarco_v2.1_doc_03_284220293,1
1092257,negar meaning,msmarco_v2.1_doc_08_874470026,1
1092258,neg hx meaning,msmarco_v2.1_doc_03_1762340132,1
1092263,nebl coin price,msmarco_v2.1_doc_36_977830989,1
1092311,names of flags in french,msmarco_v2.1_doc_07_736239706,1
1092327,benefits of nasal irrigation,msmarco_v2.1_doc_44_464710821,1
1092391,muckraking definition,msmarco_v2.1_doc_46_1254130092,1
1092394,msdcf definition,msmarco_v2.1_doc_32_318687349,1
1092416,mothball meaning,msmarco_v2.1_doc_05_943152492,1
1092417,most well known alkaline earth metals,msmarco_v2.1_doc_02_1388527936,1
1092470,most popular spectator sports in australia,msmarco_v2.1_doc_04_85096263,1
1092474,most popular depression glass patterns,msmarco_v2.1_doc_54_1800090120,1
1092482,benefits of jackfruit for diabetes,msmarco_v2.1_doc_48_27142873,1
1092484,most nigeria read newspaper,msmarco_v2.1_doc_12_1209937,1
1092522,most durable paint in aerosol,msmarco_v2.1_doc_38_1389274493,1
1092528,most decorated american skiers,msmarco_v2.1_doc_47_1408557098,1
1092543,most common symptoms of depression in teens,msmarco_v2.1_doc_42_947285569,1
1092551,most common molds in hay,msmarco_v2.1_doc_11_552813111,1
1092557,most career hits mlb,msmarco_v2.1_doc_17_2947052113,1
1092605,monster types,msmarco_v2.1_doc_01_625530425,1
1092643,mitt trainings,msmarco_v2.1_doc_59_57717182,1
44072,average snowfall in chatsworth ga,msmarco_v2.1_doc_04_744213788,1
1092665,minnesota's current population,msmarco_v2.1_doc_03_964637070,1
830551,what is the mayor of torrington ct salary,msmarco_v2.1_doc_04_1310136906,1
1092715,military caisson definition,msmarco_v2.1_doc_09_1332115437,1
1092724,midland states bank aba number,msmarco_v2.1_doc_12_890572041,1
1092757,methimazole liver side effects,msmarco_v2.1_doc_51_2072513187,1
1092759,metaphysical meaning of abalone shell,msmarco_v2.1_doc_39_653402115,1
1092791,benefits of comcast spectacor,msmarco_v2.1_doc_05_401892744,1
1092792,members of the wrecking crew,msmarco_v2.1_doc_25_486727435,1
1092796,meller candy calories,msmarco_v2.1_doc_40_160201321,1
1092822,medications for oppositional defiant disorder,msmarco_v2.1_doc_57_885379181,1
1092832,medication that makes a person sick if they drink alcohol,msmarco_v2.1_doc_00_125590919,1
1092858,medical meaning of pec,msmarco_v2.1_doc_46_919115444,1
1092863,medical definition of oligohydramnios,msmarco_v2.1_doc_18_746432795,1
1092865,medical definition of caustics,msmarco_v2.1_doc_16_275475645,1
568585,what are the criminal charges for  passing bad checks,msmarco_v2.1_doc_02_1325239094,1
1092911,meaning of yay,msmarco_v2.1_doc_10_1312671792,1
1092919,meaning of unity in designing,msmarco_v2.1_doc_08_505005464,1
568649,what are the darker parts of period blood,msmarco_v2.1_doc_42_781355397,1
1092952,meaning of stinge,msmarco_v2.1_doc_19_875031350,1
1092978,meaning of prima donna,msmarco_v2.1_doc_54_1026515716,1
1092984,meaning of porting,msmarco_v2.1_doc_53_1300453243,1
1092996,meaning of muuaahh in text,msmarco_v2.1_doc_28_455451746,1
1093006,meaning of maturity for loan,msmarco_v2.1_doc_19_1897744930,1
1093038,meaning of house arrest,msmarco_v2.1_doc_00_1429059955,1
1093042,meaning of historical method,msmarco_v2.1_doc_46_1227448557,1
1093094,benefit to prostate massage,msmarco_v2.1_doc_06_1416970465,1
1093096,meaning of by the fall of,msmarco_v2.1_doc_05_922328690,1
1093104,meaning of black flag,msmarco_v2.1_doc_17_3167643362,1
1093128,meaning district,msmarco_v2.1_doc_01_256960080,1
1093172,mastercard stock prices,msmarco_v2.1_doc_40_962008722,1
1093181,martinica meaning,msmarco_v2.1_doc_54_712646719,1
1093200,benefit of curved screen tv,msmarco_v2.1_doc_50_1781545770,1
1093200,benefit of curved screen tv,msmarco_v2.1_doc_06_724090498,1
1093202,markdown meaning,msmarco_v2.1_doc_27_605173425,1
1093235,managed meaning,msmarco_v2.1_doc_05_1113171528,1
1093238,maluma height and weight,msmarco_v2.1_doc_04_1277261686,1
1093255,madison county tn population,msmarco_v2.1_doc_17_3631717117,1
1093255,madison county tn population,msmarco_v2.1_doc_29_75818696,1
1093305,lovenox resp effects,msmarco_v2.1_doc_38_1167904169,1
1093312,loperamide effects,msmarco_v2.1_doc_07_1405951384,1
1093359,list the four main tastes,msmarco_v2.1_doc_05_1613048984,1
1093399,list of edible mushrooms,msmarco_v2.1_doc_50_2785211593,1
1093406,liquid extenze side effects,msmarco_v2.1_doc_36_1385646288,1
1093410,linton in zip code,msmarco_v2.1_doc_10_323533076,1
1093419,limp meaning,msmarco_v2.1_doc_17_2754535034,1
1093438,lickspittle defined,msmarco_v2.1_doc_16_973538377,1
831315,what is the meaning of officiate,msmarco_v2.1_doc_46_1260629030,1
1093481,leaf miner definition in horticulture,msmarco_v2.1_doc_06_638103766,1
206762,how  to prepare ground lamb,msmarco_v2.1_doc_06_457236554,1
1093534,largest trampoline,msmarco_v2.1_doc_30_871529545,1
1093540,largest state in usa new twenty,msmarco_v2.1_doc_03_964373732,1
1093552,largest oyster ever,msmarco_v2.1_doc_40_583286545,1
1093556,largest onion producers,msmarco_v2.1_doc_17_3207096027,1
1093570,largest firms in china,msmarco_v2.1_doc_44_524122098,1
1093570,largest firms in china,msmarco_v2.1_doc_17_3285963683,1
1093621,land clearing average cost per acre,msmarco_v2.1_doc_01_1902825390,1
1093637,lactose symptoms,msmarco_v2.1_doc_38_887117643,1
1093637,lactose symptoms,msmarco_v2.1_doc_16_1606514257,1
1093650,kyna name meaning,msmarco_v2.1_doc_38_1464833733,1
1093682,kindred hospital north indiana phone number,msmarco_v2.1_doc_02_628099919,1
1093698,ketamine withdrawal symptoms,msmarco_v2.1_doc_32_375796716,1
831560,what is the meaning of the constant e,msmarco_v2.1_doc_12_1358768322,1
831560,what is the meaning of the constant e,msmarco_v2.1_doc_17_3796253995,1
1093717,kamikaze definition,msmarco_v2.1_doc_05_1107450172,1
1093723,juvenile idiopathic arthritis definition,msmarco_v2.1_doc_08_959439046,1
1093732,"judith e. burgess, md npi number",msmarco_v2.1_doc_06_1522564792,1
831601,what is the meaning of the name Brandon,msmarco_v2.1_doc_09_442389594,1
1093750,"jonas brothers how ,",msmarco_v2.1_doc_07_99043016,1
1093773,jefferson college address,msmarco_v2.1_doc_10_566518046,1
1093781,java what is a short,msmarco_v2.1_doc_17_1969801533,1
1093786,barbados: history definition,msmarco_v2.1_doc_05_1057045555,1
1012431,what was the company's net revenues for the year?,msmarco_v2.1_doc_35_181294188,1
1093855,is vilazodone a ssri,msmarco_v2.1_doc_38_935311824,1
1093881,is there a fee to send bitcoin using exodus,msmarco_v2.1_doc_03_60581678,1
1093926,is the judicial branch of the un.,msmarco_v2.1_doc_17_1824040552,1
1093927,is the jaraguay volcanic field dormant?,msmarco_v2.1_doc_17_2164991059,1
1093941,is the elliptical or treadmill better for burning fat,msmarco_v2.1_doc_21_745128001,1
1093959,is testosterone controlled,msmarco_v2.1_doc_01_2087340840,1
1093962,is tempera paint non toxic,msmarco_v2.1_doc_53_180222508,1
1093966,banana cultivars,msmarco_v2.1_doc_42_1630962631,1
1093971,is staging environment qa?,msmarco_v2.1_doc_50_1724120297,1
569689,what are the factors that influence gdp?,msmarco_v2.1_doc_10_1274296200,1
94953,columbus iron works,msmarco_v2.1_doc_04_1223191477,1
831871,what is the meaning of the word merci,msmarco_v2.1_doc_08_873742281,1
1094027,is scout a girl,msmarco_v2.1_doc_03_1679289746,1
1094062,balloon meaning,msmarco_v2.1_doc_09_1319549957,1
1056159,what is earth dreams technology,msmarco_v2.1_doc_17_1711754206,1
1094081,is minneapolis sick and safe time law,msmarco_v2.1_doc_01_1885103261,1
51276,benefits of the master cleanse lemonade diet,msmarco_v2.1_doc_03_1353559530,1
51276,benefits of the master cleanse lemonade diet,msmarco_v2.1_doc_03_275251034,1
831962,what is the meaning of zen,msmarco_v2.1_doc_03_117693732,1
1094110,is kratom banned in dea,msmarco_v2.1_doc_53_271563003,1
1094141,is glycogen stored in the liver,msmarco_v2.1_doc_13_812066662,1
1094175,is doxycycline used for chest infections?,msmarco_v2.1_doc_09_106354092,1
1094197,is cholecystitis fatal,msmarco_v2.1_doc_01_1706595644,1
1094215,is blighted ovum the same as molar pregnancy,msmarco_v2.1_doc_10_1341363349,1
1094220,is bernadette pregnant,msmarco_v2.1_doc_42_1253657318,1
569939,what are the four different types of parking?,msmarco_v2.1_doc_06_18148531,1
569939,what are the four different types of parking?,msmarco_v2.1_doc_15_1536369285,1
1094271,is a complex molecule in the cell's chromosomes that carries genetic information.,msmarco_v2.1_doc_09_194933046,1
1094316,inverse of natural log function,msmarco_v2.1_doc_17_3487556744,1
832188,what is the median nerve at carpal tunnel,msmarco_v2.1_doc_18_34084451,1
570070,what are the four steps of the scientific method,msmarco_v2.1_doc_00_636283598,1
1094364,interchange definition,msmarco_v2.1_doc_37_912894507,1
1094369,intensify meaning,msmarco_v2.1_doc_00_1406184123,1
1094370,intensest definition,msmarco_v2.1_doc_10_1492618049,1
1094394,acetate definition,msmarco_v2.1_doc_03_682668,1
1094453,indent meaning,msmarco_v2.1_doc_46_1233422874,1
1094460,inches of mercury meaning,msmarco_v2.1_doc_05_1102703832,1
1094477,in what year was the movie : the nutcracker the untold story,msmarco_v2.1_doc_18_2907570878,1
1094501,in what ways can an educator exceed in their role,msmarco_v2.1_doc_04_350787181,1
1094519,in what situation is advection fog most likely to occur,msmarco_v2.1_doc_27_39312729,1
1094536,in what order should flags be flown on poles,msmarco_v2.1_doc_23_769903649,1
1094566,in what city lived nelson mandela,msmarco_v2.1_doc_36_855918440,1
1094578,average window installation cost,msmarco_v2.1_doc_00_1193673711,1
1094634,imitrex tablets cost,msmarco_v2.1_doc_38_962994541,1
46095,average time for hair to grow,msmarco_v2.1_doc_16_580278505,1
1094689,ideal despotic distribution definition,msmarco_v2.1_doc_17_1865819295,1
1094691,ideal culture can be defined as what,msmarco_v2.1_doc_51_170189187,1
1094724,hypotenuse define,msmarco_v2.1_doc_05_1101042948,1
1094755,hudson ohio population,msmarco_v2.1_doc_10_327680805,1
1094759,hss security inc.,msmarco_v2.1_doc_34_893703846,1
1094825,how to use lilypad,msmarco_v2.1_doc_24_739619030,1
1094840,how to test for a stomach tumor,msmarco_v2.1_doc_19_1531006664,1
1094869,how to pronounce anise,msmarco_v2.1_doc_08_1347284418,1
1094962,how thick is the concrete in a garage floor?,msmarco_v2.1_doc_00_324786,1
1094982,how tall should vent stack be,msmarco_v2.1_doc_07_305747285,1
1094999,accounting definition of office supplies,msmarco_v2.1_doc_18_722394868,1
1095012,how tall is james hetfield,msmarco_v2.1_doc_28_675015105,1
1095055,how soon do symptoms show up for hiv,msmarco_v2.1_doc_32_630589433,1
1095066,how soon before workout to take pre workout,msmarco_v2.1_doc_34_1145131905,1
1095108,how old was gary coleman when he start acting,msmarco_v2.1_doc_00_47484428,1
308687,how much does a breast reduction cost,msmarco_v2.1_doc_10_1510609653,1
1095155,how old is singer johnny lee,msmarco_v2.1_doc_17_2296705170,1
570905,what are the largest dog breeds,msmarco_v2.1_doc_03_1325454561,1
570905,what are the largest dog breeds,msmarco_v2.1_doc_10_455063534,1
1095233,how old is elly tran ha,msmarco_v2.1_doc_11_467978633,1
570979,what are the leagues of football in rockford il,msmarco_v2.1_doc_08_1641379995,1
1095278,average temp in fort worth in march,msmarco_v2.1_doc_04_301444341,1
1095306,how old did t rex live til,msmarco_v2.1_doc_54_1300671985,1
1095335,average student loan debt eau claire,msmarco_v2.1_doc_36_1040429105,1
1095354,how much will i receive on unemployment compensation pennsylvania,msmarco_v2.1_doc_08_540439497,1
1095357,how much will a student get in loans,msmarco_v2.1_doc_28_1661370760,1
1095360,average sprague dawley rat body weight,msmarco_v2.1_doc_23_434037278,1
1095371,how much water does it take to fill your bladder?,msmarco_v2.1_doc_03_1573333855,1
1095377,how much waste does the average american make,msmarco_v2.1_doc_10_1294371675,1
571103,what are the lunar phases? quizlet,msmarco_v2.1_doc_17_3574945111,1
1095437,how much time to submit hail claim,msmarco_v2.1_doc_08_1626254283,1
1095469,how much square foot per child in a mn child care center,msmarco_v2.1_doc_12_1791595822,1
1095478,how much sodium do green pepper have,msmarco_v2.1_doc_01_1327177905,1
1095495,average salary seguin,msmarco_v2.1_doc_45_476034225,1
1095537,how much ram is needed for gaming,msmarco_v2.1_doc_41_128867238,1
1095555,how much protein and iron does fish have,msmarco_v2.1_doc_05_1183644579,1
1095558,average salary of the mn orchestra,msmarco_v2.1_doc_44_29970014,1
1095560,how much pounds do most cats get up to,msmarco_v2.1_doc_07_1140907171,1
1095566,how much players in the nfl get drafted,msmarco_v2.1_doc_01_611085803,1
1095571,how much pepto per lb for a dog,msmarco_v2.1_doc_05_1382835744,1
1095631,how much money will americans spend for easter,msmarco_v2.1_doc_56_892433879,1
1095654,how much money does the nra contribute to the dems/reps,msmarco_v2.1_doc_23_1488668567,1
1095687,how much money do you get for winning gold medal,msmarco_v2.1_doc_05_731464940,1
1095699,how much money did the nra give to ted cruz of texas senate,msmarco_v2.1_doc_23_1488668567,1
1095711,how much money can i make before i file taxes,msmarco_v2.1_doc_51_1292173770,1
1095716,how much money a human resources management makes,msmarco_v2.1_doc_03_937072964,1
1095725,how much ltv to refinance,msmarco_v2.1_doc_30_73433865,1
1095749,how much jake paul merch,msmarco_v2.1_doc_41_1803516246,1
571474,what are the marijuana laws in massachusetts,msmarco_v2.1_doc_05_597482931,1
571474,what are the marijuana laws in massachusetts,msmarco_v2.1_doc_07_1248178719,1
571474,what are the marijuana laws in massachusetts,msmarco_v2.1_doc_34_1340137228,1
1095798,how much is sprint restocking fee,msmarco_v2.1_doc_53_72625637,1
1095807,how much is sales tax in rancho cordova,msmarco_v2.1_doc_09_123740399,1
1095845,how much is it to renew wisconsin insurance license,msmarco_v2.1_doc_38_333431520,1
47270,average weight for a pug,msmarco_v2.1_doc_30_1479766601,1
1095857,how much is fireworks disney dessert,msmarco_v2.1_doc_15_692897241,1
1095864,how much is derrick rose worth,msmarco_v2.1_doc_51_589329863,1
1095876,how much is college in florida,msmarco_v2.1_doc_05_367103170,1
1095921,how much is a driver's license renewal,msmarco_v2.1_doc_05_1407184321,1
1095928,how much is a bmw car,msmarco_v2.1_doc_56_37864017,1
1095942,how much ibuprofen can you take in a day,msmarco_v2.1_doc_05_1472864090,1
1095955,how much grated cauliflower from a large head,msmarco_v2.1_doc_10_110011088,1
1095971,how much fiber is in valencia orange,msmarco_v2.1_doc_01_1074509447,1
1095982,how much fat is in broccoli,msmarco_v2.1_doc_09_721676307,1
571696,what are the monuments in washington dc,msmarco_v2.1_doc_01_528945232,1
571696,what are the monuments in washington dc,msmarco_v2.1_doc_06_236686727,1
1095988,how much exercise should i get per day,msmarco_v2.1_doc_09_430634708,1
1095994,how much earnings required to file taxes,msmarco_v2.1_doc_05_1643788610,1
95286,commercial roaming definition,msmarco_v2.1_doc_18_1650142488,1
1096025,how much does state pay nurses in md,msmarco_v2.1_doc_10_70775595,1
